x-coord	y-coord	theta	timestamp
14.8496	18.2757	4.6901	1545136270.253
14.8496	18.2757	4.6901	1545136270.3131
14.8496	18.2757	4.6901	1545136270.3727
14.8496	18.2757	4.6901	1545136270.4331
14.8496	18.2757	4.6901	1545136270.4935
14.8496	18.2757	4.6901	1545136270.5531
14.8496	18.2757	4.6901	1545136270.6131
14.8496	18.2757	4.6901	1545136270.673
14.8496	18.2757	4.6901	1545136270.7331
14.8496	18.2757	4.6901	1545136270.7929
14.8496	18.2757	4.6901	1545136270.8532
14.8496	18.2757	4.6901	1545136270.9158
14.8496	18.2757	4.6901	1545136270.9729
14.8496	18.2757	4.6901	1545136271.0331
14.8496	18.2757	4.6901	1545136271.0931
14.8496	18.2757	4.6901	1545136271.1531
14.8496	18.2757	4.6901	1545136271.2131
14.8496	18.2757	4.6901	1545136271.2729
14.8496	18.2757	4.6901	1545136271.3327
14.8496	18.2757	4.6901	1545136271.3931
14.8496	18.2757	4.6901	1545136271.4531
14.8496	18.2757	4.6901	1545136271.5131
14.8496	18.2757	4.6901	1545136271.5731
14.8496	18.2757	4.6901	1545136271.636
14.8496	18.2757	4.6901	1545136271.6935
14.8496	18.2757	4.6901	1545136271.7528
14.8496	18.2757	4.6901	1545136271.8131
14.8496	18.2757	4.6901	1545136271.8759
14.8496	18.2757	4.6901	1545136271.9331
14.8496	18.2757	4.6901	1545136271.9931
14.8496	18.2757	4.6901	1545136272.0529
14.8496	18.2757	4.6901	1545136272.1168
14.8496	18.2757	4.6901	1545136272.1731
14.8496	18.2757	4.6901	1545136272.2331
14.8496	18.2757	4.6901	1545136272.2931
14.8496	18.2757	4.6901	1545136272.3531
14.8496	18.2757	4.6901	1545136272.4131
14.8496	18.2757	4.6901	1545136272.4732
14.8496	18.2757	4.6901	1545136272.5337
14.8496	18.2757	4.6901	1545136272.5937
14.8496	18.2757	4.6901	1545136272.6531
14.8496	18.2757	4.6901	1545136272.7131
14.8496	18.2757	4.6901	1545136272.7731
14.8496	18.2757	4.6901	1545136272.8359
14.8496	18.2757	4.6901	1545136272.8931
14.8496	18.2757	4.6901	1545136272.9531
14.8496	18.2757	4.6901	1545136273.0138
14.8496	18.2757	4.6901	1545136273.0736
14.8496	18.2757	4.6901	1545136273.1331
14.8496	18.2757	4.6901	1545136273.1931
14.8496	18.2757	4.6901	1545136273.2531
14.8496	18.2757	4.6901	1545136273.316
14.8496	18.2757	4.6901	1545136273.3728
14.8496	18.2757	4.6901	1545136273.4331
14.8496	18.2757	4.6901	1545136273.493
14.8496	18.2757	4.6901	1545136273.5528
14.8496	18.2757	4.6901	1545136273.613
14.8496	18.2757	4.6901	1545136273.6732
14.8496	18.2757	4.6901	1545136273.7331
14.8496	18.2757	4.6901	1545136273.7931
14.8496	18.2757	4.6901	1545136273.8531
14.8496	18.2757	4.6901	1545136273.9131
14.8496	18.2757	4.6901	1545136273.9731
14.8496	18.2757	4.6901	1545136274.033
14.8496	18.2757	4.6901	1545136274.0935
14.8496	18.2757	4.6901	1545136274.1536
14.8496	18.2757	4.6901	1545136274.2128
14.8496	18.2757	4.6901	1545136274.2763
14.8496	18.2757	4.6901	1545136274.3331
14.8496	18.2757	4.6901	1545136274.3931
14.8496	18.2757	4.6901	1545136274.4531
14.8496	18.2757	4.6901	1545136274.5161
14.8496	18.2757	4.6901	1545136274.573
14.8496	18.2757	4.6901	1545136274.6331
14.8496	18.2757	4.6901	1545136274.6931
14.8496	18.2757	4.6901	1545136274.7531
14.8496	18.2757	4.6901	1545136274.8128
14.8496	18.2757	4.6901	1545136274.8731
14.8496	18.2757	4.6901	1545136274.9331
14.8496	18.2757	4.6901	1545136274.9932
14.8496	18.2757	4.6901	1545136275.0531
14.8496	18.2757	4.6901	1545136275.1131
14.8496	18.2757	4.6901	1545136275.1731
14.8496	18.2757	4.6901	1545136275.2358
14.8496	18.2757	4.6901	1545136275.2931
14.8496	18.2757	4.6901	1545136275.3528
14.8496	18.2757	4.6901	1545136275.414
14.8496	18.2757	4.6901	1545136275.4759
14.8496	18.2757	4.6901	1545136275.5338
14.8496	18.2757	4.6901	1545136275.5931
14.8496	18.2757	4.6901	1545136275.6535
14.8496	18.2757	4.6901	1545136275.7134
14.8496	18.2757	4.6901	1545136275.7731
14.8496	18.2757	4.6901	1545136275.8331
14.8496	18.2757	4.6901	1545136275.8938
14.8496	18.2757	4.6901	1545136275.9559
14.8496	18.2757	4.6901	1545136276.0128
14.8496	18.2757	4.6901	1545136276.073
14.8496	18.2757	4.6901	1545136276.1337
14.8496	18.2757	4.6901	1545136276.193
14.8496	18.2757	4.6901	1545136276.2531
14.8496	18.2757	4.6901	1545136276.3131
14.8496	18.2757	4.6901	1545136276.3731
14.8496	18.2757	4.6901	1545136276.4359
14.8496	18.2757	4.6901	1545136276.4931
14.8496	18.2757	4.6901	1545136276.554
14.8496	18.2757	4.6901	1545136276.6132
14.8496	18.2757	4.6901	1545136276.676
14.8496	18.2757	4.6901	1545136276.7336
14.8496	18.2757	4.6901	1545136276.7931
14.8496	18.2757	4.6901	1545136276.853
14.8496	18.2757	4.6901	1545136276.9131
14.8496	18.2757	4.6901	1545136276.9731
14.8496	18.2757	4.6901	1545136277.0331
14.8496	18.2757	4.6901	1545136277.0939
14.8496	18.2757	4.6901	1545136277.1533
14.8496	18.2757	4.6901	1545136277.2138
14.8496	18.2757	4.6901	1545136277.2731
14.8496	18.2757	4.6901	1545136277.3331
14.8496	18.2757	4.6901	1545136277.3931
14.8496	18.2757	4.6901	1545136277.453
14.8496	18.2757	4.6901	1545136277.5136
14.8496	18.2757	4.6901	1545136277.5737
14.8496	18.2757	4.6901	1545136277.6331
14.8496	18.2757	4.6901	1545136277.693
14.8496	18.2757	4.6901	1545136277.7538
14.8496	18.2757	4.6901	1545136277.8127
14.8496	18.2757	4.6901	1545136277.8729
14.8496	18.2757	4.6901	1545136277.9329
14.8496	18.2757	4.6901	1545136277.9938
14.8496	18.2757	4.6901	1545136278.0531
14.8496	18.2757	4.6901	1545136278.1136
14.8496	18.2757	4.6901	1545136278.1729
14.8496	18.2757	4.6901	1545136278.2338
14.8496	18.2757	4.6901	1545136278.293
14.8496	18.2757	4.6901	1545136278.3535
14.8496	18.2757	4.6901	1545136278.4129
14.8496	18.2757	4.6901	1545136278.473
14.8496	18.2757	4.6901	1545136278.5331
14.8496	18.2757	4.6901	1545136278.5937
14.8496	18.2757	4.6901	1545136278.6531
14.8496	18.2757	4.6901	1545136278.7133
14.8496	18.2757	4.6901	1545136278.7731
14.8496	18.2757	4.6901	1545136278.8359
14.8496	18.2757	4.6901	1545136278.8939
14.8496	18.2757	4.6901	1545136278.9536
14.8496	18.2757	4.6901	1545136279.0131
14.8496	18.2757	4.6901	1545136279.0757
14.8496	18.2757	4.6901	1545136279.1332
14.8496	18.2757	4.6901	1545136279.193
14.8496	18.2757	4.6901	1545136279.2531
14.8496	18.2757	4.6901	1545136279.3138
14.8496	18.2757	4.6901	1545136279.3731
14.8496	18.2757	4.6901	1545136279.4331
14.8496	18.2757	4.6901	1545136279.4945
14.8496	18.2757	4.6901	1545136279.5528
14.8496	18.2757	4.6901	1545136279.6136
14.8496	18.2757	4.6901	1545136279.6732
14.8496	18.2757	4.6901	1545136279.7327
14.8496	18.2757	4.6901	1545136279.7936
14.8496	18.2757	4.6901	1545136279.8531
14.8496	18.2757	4.6901	1545136279.9129
14.8496	18.2757	4.6901	1545136279.9731
14.8496	18.2757	4.6901	1545136280.033
14.8496	18.2757	4.6901	1545136280.093
14.8496	18.2757	4.6901	1545136280.1531
14.8496	18.2757	4.6901	1545136280.2129
14.8496	18.2757	4.6901	1545136280.2731
14.8496	18.2757	4.6901	1545136280.3337
14.8496	18.2757	4.6901	1545136280.393
14.8496	18.2757	4.6901	1545136280.4539
14.8496	18.2757	4.6901	1545136280.5158
14.8496	18.2757	4.6901	1545136280.5736
14.8496	18.2757	4.6901	1545136280.6331
14.8496	18.2757	4.6901	1545136280.693
14.8496	18.2757	4.6901	1545136280.7528
14.8496	18.2757	4.6901	1545136280.8128
14.8496	18.2757	4.6901	1545136280.8731
14.8496	18.2757	4.6901	1545136280.9336
14.8496	18.2757	4.6901	1545136280.9958
14.8496	18.2757	4.6901	1545136281.0538
14.8496	18.2757	4.6901	1545136281.1137
14.8496	18.2757	4.6901	1545136281.173
14.8496	18.2757	4.6901	1545136281.2334
14.8496	18.2757	4.6901	1545136281.293
14.8496	18.2757	4.6901	1545136281.3534
14.8496	18.2757	4.6901	1545136281.4136
14.8496	18.2757	4.6901	1545136281.4734
14.8496	18.2757	4.6901	1545136281.5335
14.8496	18.2757	4.6901	1545136281.593
14.8496	18.2757	4.6901	1545136281.653
14.8496	18.2757	4.6901	1545136281.7159
14.8496	18.2757	4.6901	1545136281.773
14.8496	18.2757	4.6901	1545136281.8331
14.8496	18.2757	4.6901	1545136281.8935
14.8496	18.2757	4.6901	1545136281.9529
14.8496	18.2757	4.6901	1545136282.0135
14.8496	18.2757	4.6901	1545136282.0731
14.8496	18.2757	4.6901	1545136282.1339
14.8496	18.2757	4.6901	1545136282.1963
14.8496	18.2757	4.6901	1545136282.2535
14.8496	18.2757	4.6901	1545136282.3139
14.8496	18.2757	4.6901	1545136282.373
14.8496	18.2757	4.6901	1545136282.4358
14.8496	18.2757	4.6901	1545136282.493
14.8496	18.2757	4.6901	1545136282.5537
14.8496	18.2757	4.6901	1545136282.613
14.8496	18.2757	4.6901	1545136282.6759
14.8496	18.2757	4.6901	1545136282.7332
14.8496	18.2757	4.6901	1545136282.793
14.8496	18.2757	4.6901	1545136282.853
14.8496	18.2757	4.6901	1545136282.9162
14.8496	18.2757	4.6901	1545136282.973
14.8496	18.2757	4.6901	1545136283.033
14.8496	18.2757	4.6901	1545136283.093
14.8496	18.2757	4.6901	1545136283.1529
14.8496	18.2757	4.6901	1545136283.2131
14.8496	18.2757	4.6901	1545136283.2731
14.8496	18.2757	4.6901	1545136283.333
14.8496	18.2757	4.6901	1545136283.3965
14.8496	18.2757	4.6901	1545136283.453
14.8496	18.2757	4.6901	1545136283.513
14.8496	18.2757	4.6901	1545136283.5733
14.8496	18.2757	4.6901	1545136283.6364
14.8496	18.2757	4.6901	1545136283.693
14.8496	18.2757	4.6901	1545136283.7537
14.8496	18.2757	4.6901	1545136283.8128
14.8496	18.2757	4.6901	1545136283.8759
14.8496	18.2757	4.6901	1545136283.9331
14.8496	18.2757	4.6901	1545136283.9941
14.8496	18.2757	4.6901	1545136284.0536
14.8496	18.2757	4.6901	1545136284.1157
14.8496	18.2757	4.6901	1545136284.1728
14.8496	18.2757	4.6901	1545136284.2331
14.8496	18.2757	4.6901	1545136284.293
14.8496	18.2757	4.6901	1545136284.3534
14.8496	18.2757	4.6901	1545136284.4137
14.8496	18.2757	4.6901	1545136284.4731
14.8496	18.2757	4.6901	1545136284.5331
14.8496	18.2757	4.6901	1545136284.5958
14.8496	18.2757	4.6901	1545136284.653
14.8496	18.2757	4.6901	1545136284.7142
14.8496	18.2757	4.6901	1545136284.773
14.8496	18.2757	4.6901	1545136284.8358
14.8496	18.2757	4.6901	1545136284.893
14.8496	18.2757	4.6901	1545136284.9535
14.8496	18.2757	4.6901	1545136285.0129
14.8496	18.2757	4.6901	1545136285.0735
14.8496	18.2757	4.6901	1545136285.1331
14.8496	18.2757	4.6901	1545136285.1941
14.8496	18.2757	4.6901	1545136285.253
14.8496	18.2757	4.6901	1545136285.3163
14.8496	18.2757	4.6901	1545136285.373
14.8496	18.2757	4.6901	1545136285.4327
14.8496	18.2757	4.6901	1545136285.493
14.8496	18.2757	4.6901	1545136285.553
14.8496	18.2757	4.6901	1545136285.613
14.8496	18.2757	4.6901	1545136285.6731
14.8496	18.2757	4.6901	1545136285.7331
14.8496	18.2757	4.6901	1545136285.7958
14.8496	18.2757	4.6901	1545136285.8536
14.8496	18.2757	4.6901	1545136285.9141
14.8496	18.2757	4.6901	1545136285.9734
14.8496	18.2757	4.6901	1545136286.0358
14.8496	18.2757	4.6901	1545136286.093
14.8496	18.2757	4.6901	1545136286.1536
14.8496	18.2757	4.6901	1545136286.2129
14.8496	18.2757	4.6901	1545136286.2762
14.8496	18.2757	4.6901	1545136286.3331
14.8496	18.2757	4.6901	1545136286.393
14.8496	18.2757	4.6901	1545136286.453
14.8496	18.2757	4.6901	1545136286.5164
14.8496	18.2757	4.6901	1545136286.5735
14.8496	18.2757	4.6901	1545136286.633
14.8496	18.2757	4.6901	1545136286.693
14.8496	18.2757	4.6901	1545136286.753
14.8496	18.2757	4.6901	1545136286.8137
14.8496	18.2757	4.6901	1545136286.8731
14.8496	18.2757	4.6901	1545136286.9336
14.8496	18.2757	4.6901	1545136286.993
14.8496	18.2757	4.6901	1545136287.0536
14.8496	18.2757	4.6901	1545136287.1134
14.8496	18.2757	4.6901	1545136287.1736
14.8496	18.2757	4.6901	1545136287.2359
14.8496	18.2757	4.6901	1545136287.2941
14.8496	18.2757	4.6901	1545136287.3534
14.8496	18.2757	4.6901	1545136287.4129
14.8496	18.2757	4.6901	1545136287.4731
14.8496	18.2757	4.6901	1545136287.5336
14.8496	18.2757	4.6901	1545136287.5939
14.8496	18.2757	4.6901	1545136287.653
14.8496	18.2757	4.6901	1545136287.7164
14.8496	18.2757	4.6901	1545136287.773
14.8496	18.2757	4.6901	1545136287.833
14.8496	18.2757	4.6901	1545136287.8936
14.8496	18.2757	4.6901	1545136287.9565
14.8496	18.2757	4.6901	1545136288.0128
14.8496	18.2757	4.6901	1545136288.073
14.8496	18.2757	4.6901	1545136288.1331
14.8496	18.2757	4.6901	1545136288.1958
14.8496	18.2757	4.6901	1545136288.253
14.8496	18.2757	4.6901	1545136288.313
14.8496	18.2757	4.6901	1545136288.373
14.8496	18.2757	4.6901	1545136288.4335
14.8496	18.2757	4.6901	1545136288.4934
14.8496	18.2757	4.6901	1545136288.5532
14.8496	18.2757	4.6901	1545136288.613
14.8496	18.2757	4.6901	1545136288.6736
14.8496	18.2757	4.6901	1545136288.7331
14.8496	18.2757	4.6901	1545136288.793
14.8496	18.2757	4.6901	1545136288.8538
14.8496	18.2757	4.6901	1545136288.9133
14.8496	18.2757	4.6901	1545136288.973
14.8496	18.2757	4.6901	1545136289.033
14.8496	18.2757	4.6901	1545136289.0937
14.8496	18.2757	4.6901	1545136289.1535
14.8496	18.2757	4.6901	1545136289.2139
14.8496	18.2757	4.6901	1545136289.2735
14.8496	18.2757	4.6901	1545136289.3331
14.8496	18.2757	4.6901	1545136289.397
14.8496	18.2757	4.6901	1545136289.4539
14.8496	18.2757	4.6901	1545136289.5141
14.8496	18.2757	4.6901	1545136289.573
14.8496	18.2757	4.6901	1545136289.6327
14.8496	18.2757	4.6901	1545136289.693
14.8496	18.2757	4.6901	1545136289.7532
14.8496	18.2757	4.6901	1545136289.8138
14.8496	18.2757	4.6901	1545136289.8731
14.8496	18.2757	4.6901	1545136289.9331
14.8496	18.2757	4.6901	1545136289.9937
14.8496	18.2757	4.6901	1545136290.053
14.8496	18.2757	4.6901	1545136290.1135
14.8496	18.2757	4.6901	1545136290.1735
14.8496	18.2757	4.6901	1545136290.233
14.8496	18.2757	4.6901	1545136290.293
14.8496	18.2757	4.6901	1545136290.353
14.8496	18.2757	4.6901	1545136290.4137
14.8496	18.2757	4.6901	1545136290.4728
14.8496	18.2757	4.6901	1545136290.5336
14.8496	18.2757	4.6901	1545136290.5931
14.8496	18.2757	4.6901	1545136290.653
14.8496	18.2757	4.6901	1545136290.713
14.8496	18.2757	4.6901	1545136290.7742
14.8496	18.2757	4.6901	1545136290.833
14.8496	18.2757	4.6901	1545136290.8928
14.8496	18.2757	4.6901	1545136290.9533
14.8496	18.2757	4.6901	1545136291.0131
14.8496	18.2757	4.6901	1545136291.0767
14.8496	18.2757	4.6901	1545136291.133
14.8496	18.2757	4.6901	1545136291.193
14.8496	18.2757	4.6901	1545136291.253
14.8496	18.2757	4.6901	1545136291.3157
14.8496	18.2757	4.6901	1545136291.3738
14.8496	18.2757	4.6901	1545136291.4345
14.8496	18.2757	4.6901	1545136291.493
14.8496	18.2757	4.6901	1545136291.553
14.8496	18.2757	4.6901	1545136291.6135
14.8496	18.2757	4.6901	1545136291.6731
14.8496	18.2757	4.6901	1545136291.7332
14.8496	18.2757	4.6901	1545136291.793
14.8496	18.2757	4.6901	1545136291.853
14.8496	18.2757	4.6901	1545136291.9142
14.8496	18.2757	4.6901	1545136291.973
14.8496	18.2757	4.6901	1545136292.0364
14.8496	18.2757	4.6901	1545136292.0935
14.8496	18.2757	4.6901	1545136292.1532
14.8496	18.2757	4.6901	1545136292.213
14.8496	18.2757	4.6901	1545136292.274
14.8496	18.2757	4.6901	1545136292.3331
14.8496	18.2757	4.6901	1545136292.393
14.8496	18.2757	4.6901	1545136292.453
14.8496	18.2757	4.6901	1545136292.513
14.8496	18.2757	4.6901	1545136292.573
14.8496	18.2757	4.6901	1545136292.633
14.8496	18.2757	4.6901	1545136292.693
14.8496	18.2757	4.6901	1545136292.7559
14.8496	18.2757	4.6901	1545136292.813
14.8496	18.2757	4.6901	1545136292.8739
14.8496	18.2757	4.6901	1545136292.933
14.8496	18.2757	4.6901	1545136292.993
14.8496	18.2757	4.6901	1545136293.053
14.8496	18.2757	4.6901	1545136293.113
14.8496	18.2757	4.6901	1545136293.173
14.8496	18.2757	4.6901	1545136293.2336
14.8496	18.2757	4.6901	1545136293.2936
14.8496	18.2757	4.6901	1545136293.3527
14.8496	18.2757	4.6901	1545136293.4127
14.8496	18.2757	4.6901	1545136293.4758
14.8496	18.2757	4.6901	1545136293.5331
14.8496	18.2757	4.6901	1545136293.5928
14.8496	18.2757	4.6901	1545136293.653
14.8496	18.2757	4.6901	1545136293.7136
14.8496	18.2757	4.6901	1545136293.7737
14.8496	18.2757	4.6901	1545136293.8338
14.8496	18.2757	4.6901	1545136293.893
14.8496	18.2757	4.6901	1545136293.9559
14.8496	18.2757	4.6901	1545136294.0131
14.8496	18.2757	4.6901	1545136294.073
14.8496	18.2757	4.6901	1545136294.133
14.8496	18.2757	4.6901	1545136294.193
14.8496	18.2757	4.6901	1545136294.2536
14.8496	18.2757	4.6901	1545136294.313
14.8496	18.2757	4.6901	1545136294.3729
14.8496	18.2757	4.6901	1545136294.4363
14.8496	18.2757	4.6901	1545136294.4935
14.8496	18.2757	4.6901	1545136294.5537
14.8496	18.2757	4.6901	1545136294.6129
14.8496	18.2757	4.6901	1545136294.6762
14.8496	18.2757	4.6901	1545136294.7327
14.8496	18.2757	4.6901	1545136294.7941
14.8496	18.2757	4.6901	1545136294.8537
14.8496	18.2757	4.6901	1545136294.9166
14.8496	18.2757	4.6901	1545136294.9735
14.8496	18.2757	4.6901	1545136295.033
14.8496	18.2757	4.6901	1545136295.0929
14.8496	18.2757	4.6901	1545136295.1567
14.8496	18.2757	4.6901	1545136295.213
14.8496	18.2757	4.6901	1545136295.2734
14.8496	18.2757	4.6901	1545136295.3337
14.8496	18.2757	4.6901	1545136295.393
14.8496	18.2757	4.6901	1545136295.4533
14.8496	18.2757	4.6901	1545136295.513
14.8496	18.2757	4.6901	1545136295.5728
14.8496	18.2757	4.6901	1545136295.6329
14.8496	18.2757	4.6901	1545136295.6938
14.8496	18.2757	4.6901	1545136295.7536
14.8496	18.2757	4.6901	1545136295.8131
14.8496	18.2757	4.6901	1545136295.8758
14.8496	18.2757	4.6901	1545136295.9328
14.8496	18.2757	4.6901	1545136295.9929
14.8496	18.2757	4.6901	1545136296.053
14.8496	18.2757	4.6901	1545136296.1129
14.8496	18.2757	4.6901	1545136296.1736
14.8496	18.2757	4.6901	1545136296.2337
14.8496	18.2757	4.6901	1545136296.294
14.8496	18.2757	4.6901	1545136296.3532
14.8496	18.2757	4.6901	1545136296.4137
14.8496	18.2757	4.6901	1545136296.4737
14.8496	18.2757	4.6901	1545136296.533
14.8496	18.2757	4.6901	1545136296.5929
14.8496	18.2757	4.6901	1545136296.654
14.8496	18.2757	4.6901	1545136296.713
14.8496	18.2757	4.6901	1545136296.7739
14.8496	18.2757	4.6901	1545136296.8329
14.8496	18.2757	4.6901	1545136296.8929
14.8496	18.2757	4.6901	1545136296.953
14.8496	18.2757	4.6901	1545136297.013
14.8496	18.2757	4.6901	1545136297.0764
14.8496	18.2757	4.6901	1545136297.133
14.8496	18.2757	4.6901	1545136297.1937
14.8496	18.2757	4.6901	1545136297.2537
14.8496	18.2757	4.6901	1545136297.313
14.8496	18.2757	4.6901	1545136297.373
14.8496	18.2757	4.6901	1545136297.4329
14.8496	18.2757	4.6901	1545136297.493
14.8496	18.2757	4.6901	1545136297.5557
14.8496	18.2757	4.6901	1545136297.613
14.8496	18.2757	4.6901	1545136297.6727
14.8496	18.2757	4.6901	1545136297.7335
14.8496	18.2757	4.6901	1545136297.7966
14.849555598638524	18.273701845934173	4.69024289321028	1545136297.8529
14.849473740329021	18.270212560459406	4.6876238602778635	1545136297.9136
14.849344721151988	18.26471956940202	4.6901868079626015	1545136297.973
14.84918913433222	18.25771299134447	4.6901868079626015	1545136298.0329
14.848989009600508	18.248700726963186	4.6901868079626015	1545136298.0934
14.848769344446	18.238201281171587	4.692754065940585	1545136298.1529
14.84853334763044	18.226183582418116	4.692754065940585	1545136298.213
14.848286368172953	18.21272349911323	4.695329954792157	1545136298.2727
14.848039425126798	18.199218588397773	4.692881228970754	1545136298.333
14.847792914964081	18.185743336090717	4.695313718123846	1545136298.3929
14.847554011187896	18.17175347441489	4.695313718123846	1545136298.454
14.847313242323857	18.157718765462402	4.695157118870884	1545136298.5157
14.847073166486755	18.14372859491653	4.695303565365165	1545136298.5734
14.84686021876275	18.13025353588183	4.697870823343149	1545136298.6329
14.846655473242736	18.11622612025639	4.69771701612908	1545136298.6935
14.846451379141348	18.102241266910813	4.697875137872258	1545136298.7558
14.846272022314603	18.088738297828467	4.700338845941377	1545136298.8129
14.846103565672623	18.07475932613571	4.700338845941377	1545136298.8729
14.84592412121635	18.06123800248173	4.6978982336131425	1545136298.933
14.845731702912566	18.046747542473337	4.700323359020831	1545136298.9967
14.845575068326866	18.033766281086997	4.700323359020831	1545136299.0529
14.845406939382492	18.019744210223873	4.700475135441114	1545136299.1127
14.845214146141394	18.005237301618937	4.6977248827319436	1545136299.1729
14.845019925986625	17.990725582321545	4.700287323323359	1545136299.236
14.844839867687687	17.977241823043745	4.697784791753738	1545136299.294
14.844636625696372	17.96325452158403	4.6979342844386975	1545136299.3529
14.844457939418373	17.9497557203989	4.700370830338374	1545136299.4129
14.844265604298235	17.935236963170592	4.697913971659857	1545136299.4734
14.844053001107236	17.921761622315127	4.695312200474617	1545136299.5337
14.843839285242257	17.908236103272525	4.6978665172857665	1545136299.5929
14.843636268538031	17.8942575907821	4.6978665172857665	1545136299.6529
14.843431749539688	17.88024909702918	4.697714233167037	1545136299.7129
14.843227229732888	17.86624054761139	4.6978665178908905	1545136299.7729
14.843023066207792	17.852257860111614	4.697711188186606	1545136299.8341
14.842818789300196	17.838268015343925	4.697865248947336	1545136299.8948
14.842629514056458	17.82523679565554	4.697865248947336	1545136299.9557
14.84242541005257	17.811255389398617	4.697718294149484	1545136300.0136
14.84223293911233	17.796762478504014	4.700500526414666	1545136300.0745
14.842055180692741	17.783259322097923	4.697950530183858	1545136300.1336
14.841877036646483	17.769799416477905	4.700358649811525	1545136300.1929
14.841708135040543	17.75576044585082	4.700358649811525	1545136300.2529
14.841539452928206	17.741739719362037	4.700358649811525	1545136300.3136
14.841394416611408	17.728249765016802	4.7029172769159215	1545136300.3729
14.841238895885693	17.7137953987711	4.70034265640278	1545136300.4363
14.841093649429414	17.70026017695384	4.702974129459942	1545136300.4939
14.840948409215793	17.686777198930756	4.700260431038909	1545136300.5533
14.840802041086903	17.673278570168172	4.702832009597235	1545136300.6129
14.840669216793083	17.659269213189592	4.702984293715964	1545136300.6729
14.840537521913438	17.645266514158912	4.702984293715964	1545136300.733
14.840404920539546	17.631280482154438	4.702832263143896	1545136300.7929
14.840259461161365	17.61778128203773	4.700395717244219	1545136300.8529
14.840078143761087	17.602764643807877	4.7002345499154865	1545136300.9164
14.839920926703906	17.589752603807213	4.700379727466214	1545136300.9736
14.839752863128782	17.575758769495362	4.700379727466214	1545136301.0329
14.839584834885054	17.56176787705662	4.700379727466214	1545136301.094
14.83941719849343	17.547809612231664	4.700379727466214	1545136301.1529
14.839237205397827	17.534280826214992	4.697790897447808	1545136301.2129
14.839033130830417	17.520302273571012	4.697790897447808	1545136301.2729
14.838802443843155	17.505789999621374	4.695197757136155	1545136301.333
14.838562870300978	17.491792524742685	4.695352579747117	1545136301.394
14.838349153126916	17.478296609020926	4.6977566426282	1545136301.4532
14.838145299088822	17.464292364301855	4.697910195690484	1545136301.5137
14.837941547689393	17.450294194233447	4.697758672816862	1545136301.5734
14.837761648119411	17.43680292975612	4.700351823415611	1545136301.6335
14.837592626502602	17.422761951989745	4.700351823415611	1545136301.693
14.837424632112238	17.408806308063895	4.700351823415611	1545136301.7529
14.837257121610774	17.39480152627634	4.700505377083018	1545136301.8134
14.837089569732605	17.380792541601696	4.7003530929642885	1545136301.8734
14.836921282059258	17.366811059290164	4.7003530929642885	1545136301.9329
14.836752522698745	17.352790388809638	4.7003530929642885	1545136301.9936
14.836584428140545	17.338824950667888	4.7003530929642885	1545136302.0538
