x-coord	y-coord	theta	timestamp
13.7145	20.3949	3.1399	1545130949.7099
13.7145	20.3949	3.1399	1545130949.77
13.7145	20.3949	3.1399	1545130949.8296
13.7145	20.3949	3.1399	1545130949.8901
13.7145	20.3949	3.1399	1545130949.9496
13.7145	20.3949	3.1399	1545130950.0097
13.7145	20.3949	3.1399	1545130950.0694
13.7145	20.3949	3.1399	1545130950.1293
13.7145	20.3949	3.1399	1545130950.1897
13.7145	20.3949	3.1399	1545130950.249
13.7145	20.3949	3.1399	1545130950.3089
13.7145	20.3949	3.1399	1545130950.3695
13.7145	20.3949	3.1399	1545130950.4296
13.7145	20.3949	3.1399	1545130950.492
13.7145	20.3949	3.1399	1545130950.5493
13.7145	20.3949	3.1399	1545130950.609
13.7145	20.3949	3.1399	1545130950.6695
13.7145	20.3949	3.1399	1545130950.732
13.7145	20.3949	3.1399	1545130950.7894
13.7145	20.3949	3.1399	1545130950.8494
13.7145	20.3949	3.1399	1545130950.9094
13.7145	20.3949	3.1399	1545130950.9719
13.7145	20.3949	3.1399	1545130951.0295
13.7145	20.3949	3.1399	1545130951.0895
13.7145	20.3949	3.1399	1545130951.1493
13.7145	20.3949	3.1399	1545130951.2091
13.7145	20.3949	3.1399	1545130951.2692
13.7145	20.3949	3.1399	1545130951.3298
13.7145	20.3949	3.1399	1545130951.3899
13.7145	20.3949	3.1399	1545130951.452
13.7145	20.3949	3.1399	1545130951.5095
13.7145	20.3949	3.1399	1545130951.5696
13.7145	20.3949	3.1399	1545130951.6299
13.7145	20.3949	3.1399	1545130951.6922
13.7145	20.3949	3.1399	1545130951.7495
13.7145	20.3949	3.1399	1545130951.8091
13.7145	20.3949	3.1399	1545130951.8696
13.7145	20.3949	3.1399	1545130951.9322
13.7145	20.3949	3.1399	1545130951.99
13.7145	20.3949	3.1399	1545130952.049
13.7145	20.3949	3.1399	1545130952.1095
13.7145	20.3949	3.1399	1545130952.1719
13.7145	20.3949	3.1399	1545130952.2294
13.7145	20.3949	3.1399	1545130952.2898
13.7145	20.3949	3.1399	1545130952.3497
13.7145	20.3949	3.1399	1545130952.4091
13.7145	20.3949	3.1399	1545130952.4692
13.7145	20.3949	3.1399	1545130952.5294
13.7145	20.3949	3.1399	1545130952.589
13.7145	20.3949	3.1399	1545130952.6519
13.7145	20.3949	3.1399	1545130952.7092
13.7145	20.3949	3.1399	1545130952.769
13.7145	20.3949	3.1399	1545130952.8296
