14.8336	18.2829	4.6998	1545137321.0539
14.8327	18.2845	4.698	1545137321.1167
14.8351	18.2855	4.6996	1545137321.1731
14.8356	18.284	4.6988	1545137321.2329
14.8338	18.2836	4.7	1545137321.2932
14.8336	18.2839	4.6996	1545137321.3559
14.8332	18.2843	4.6985	1545137321.4129
14.8349	18.2852	4.6999	1545137321.4732
14.8354	18.2832	4.6991	1545137321.5336
14.8336	18.2829	4.7002	1545137321.5935
14.8336	18.2825	4.7	1545137321.6528
14.8329	18.284	4.6984	1545137321.7133
14.8349	18.2843	4.6999	1545137321.773
14.8354	18.2837	4.6996	1545137321.8357
14.8343	18.2833	4.7004	1545137321.8929
14.8334	18.2822	4.6996	1545137321.9532
14.8331	18.2835	4.6983	1545137322.0128
14.8353	18.2845	4.6998	1545137322.0767
14.8358	18.2832	4.6991	1545137322.133
14.834	18.2828	4.7003	1545137322.1932
14.834	18.2825	4.7	1545137322.2532
14.833	18.2842	4.6981	1545137322.3158
14.8328	18.2844	4.6972	1545137322.3729
14.8329	18.2851	4.6975	1545137322.433
14.8306	18.2849	4.6988	1545137322.4932
14.8305	18.2846	4.6986	1545137322.5529
14.8303	18.285	4.6982	1545137322.6128
14.833	18.2855	4.7	1545137322.6729
14.8334	18.2836	4.6991	1545137322.7332
14.832	18.2834	4.6999	1545137322.7961
14.832	18.283	4.6996	1545137322.8529
14.8313	18.2843	4.698	1545137322.9132
14.831	18.2845	4.6972	1545137322.973
14.8307	18.2855	4.6977	1545137323.0357
14.8293	18.2851	4.6986	1545137323.0929
14.8288	18.2847	4.6983	1545137323.1527
14.8288	18.2849	4.6981	1545137323.2129
14.8316	18.2853	4.7002	1545137323.2759
14.8321	18.2835	4.6992	1545137323.3327
14.8312	18.2833	4.6998	1545137323.3934
14.8312	18.2829	4.6995	1545137323.4532
14.8304	18.2842	4.698	1545137323.5159
14.8332	18.2847	4.7	1545137323.5729
14.8335	18.2831	4.6992	1545137323.6334
14.8322	18.2829	4.7	1545137323.6932
14.8321	18.2825	4.6998	1545137323.7532
14.8315	18.2838	4.6984	1545137323.8128
14.8338	18.2842	4.7001	1545137323.873
14.8341	18.2828	4.6994	1545137323.9333
14.8339	18.2829	4.6995	1545137323.9959
14.8329	18.2824	4.7003	1545137324.0534
14.8318	18.2837	4.6986	1545137324.1132
14.8342	18.2852	4.7	1545137324.1732
14.835	18.2842	4.6994	1545137324.2356
14.834	18.2838	4.7002	1545137324.2932
14.8331	18.2826	4.6994	1545137324.3532
14.8329	18.2838	4.6983	1545137324.4127
14.8349	18.2848	4.6998	1545137324.4737
14.8355	18.2834	4.699	1545137324.5326
14.8338	18.283	4.7002	1545137324.5932
14.8338	18.2826	4.6999	1545137324.6532
14.8329	18.2843	4.6981	1545137324.7158
14.8353	18.2853	4.6996	1545137324.7728
14.8358	18.2839	4.6988	1545137324.8332
14.8339	18.2835	4.7001	1545137324.8932
14.8339	18.283	4.6998	1545137324.9561
14.8332	18.2844	4.6984	1545137325.0129
14.8353	18.2853	4.6997	1545137325.0731
14.8358	18.2838	4.6988	1545137325.1331
14.834	18.2834	4.7001	1545137325.1959
14.834	18.2829	4.6998	1545137325.253
14.8333	18.2843	4.6984	1545137325.3132
14.8354	18.2852	4.6997	1545137325.3731
14.8339	18.2847	4.6972	1545137325.4327
14.8309	18.285	4.6988	1545137325.4929
14.8309	18.2846	4.6986	1545137325.5532
14.8308	18.285	4.6982	1545137325.6132
14.8309	18.2848	4.6988	1545137325.6729
14.8308	18.2842	4.6985	1545137325.7331
14.8297	18.2841	4.6992	1545137325.793
14.8296	18.2838	4.6989	1545137325.8532
14.8291	18.2846	4.6979	1545137325.9158
14.8289	18.2848	4.6973	1545137325.9728
14.829	18.2854	4.6976	1545137326.0333
14.8276	18.2853	4.6983	1545137326.0932
14.8275	18.285	4.6981	1545137326.1528
14.8275	18.285	4.6981	1545137326.2129
14.8308	18.2856	4.7003	1545137326.273
14.8312	18.2836	4.6993	1545137326.3334
14.8305	18.2835	4.6997	1545137326.3959
14.8305	18.2831	4.6994	1545137326.4533
14.83	18.284	4.6984	1545137326.5135
14.8297	18.2842	4.6974	1545137326.5732
14.8332	18.2864	4.6995	1545137326.6333
14.8327	18.2865	4.6997	1545137326.6931
14.8328	18.285	4.699	1545137326.7532
14.8325	18.2857	4.6982	1545137326.8127
14.8326	18.2856	4.6987	1545137326.8729
14.8324	18.2846	4.6983	1545137326.9329
14.8308	18.2844	4.6992	1545137326.9932
14.8308	18.284	4.699	1545137327.0532
14.8309	18.2837	4.6993	1545137327.1133
14.8331	18.2845	4.7005	1545137327.1726
14.8337	18.2829	4.6995	1545137327.2332
14.8327	18.2827	4.7002	1545137327.2932
14.8327	18.2823	4.7	1545137327.3559
14.8319	18.2837	4.6984	1545137327.4127
14.8341	18.2841	4.7001	1545137327.4728
14.8344	18.2827	4.6994	1545137327.5331
14.8342	18.2828	4.6995	1545137327.5927
14.8332	18.2824	4.7003	1545137327.6527
14.832	18.2837	4.6986	1545137327.7132
14.8344	18.2851	4.7	1545137327.7732
14.8351	18.2842	4.6995	1545137327.8356
14.8342	18.2838	4.7003	1545137327.8929
14.8333	18.2826	4.6995	1545137327.9528
14.833	18.2838	4.6983	1545137328.0129
14.8331	18.2836	4.6987	1545137328.0726
14.8331	18.2834	4.6986	1545137328.1329
14.8314	18.2833	4.6996	1545137328.1932
14.8314	18.2831	4.6994	1545137328.2532
14.8306	18.2842	4.698	1545137328.3159
14.8337	18.2854	4.6998	1545137328.3728
14.8345	18.2845	4.6993	1545137328.433
14.8336	18.2842	4.7001	1545137328.4932
14.8327	18.2831	4.6993	1545137328.5559
14.8324	18.2841	4.6983	1545137328.6132
14.8344	18.2843	4.7	1545137328.6729
14.8348	18.2829	4.6992	1545137328.7334
14.8346	18.2831	4.6994	1545137328.7931
14.8335	18.2826	4.7003	1545137328.8532
14.8322	18.2839	4.6986	1545137328.9136
14.8345	18.2853	4.7	1545137328.9732
14.8353	18.2843	4.6994	1545137329.0357
14.8343	18.2839	4.7003	1545137329.0929
14.8334	18.2827	4.6994	1545137329.1527
14.8331	18.2839	4.6983	1545137329.2128
14.8332	18.2837	4.6987	1545137329.2729
14.8331	18.284	4.6989	1545137329.3329
14.832	18.2838	4.6997	1545137329.393
14.8312	18.2831	4.6991	1545137329.4532
14.8309	18.2842	4.6979	1545137329.5159
14.8337	18.2852	4.6998	1545137329.5728
14.8344	18.2838	4.6989	1545137329.6332
14.8328	18.2835	4.6999	1545137329.6927
14.8328	18.2831	4.6996	1545137329.7556
14.8322	18.2843	4.6983	1545137329.8128
14.8344	18.2847	4.7	1545137329.8727
14.8347	18.2831	4.6992	1545137329.9335
14.8331	18.2828	4.7002	1545137329.996
14.8331	18.2824	4.6999	1545137330.0529
14.8324	18.2838	4.6984	1545137330.1132
14.8348	18.2849	4.6999	1545137330.1731
14.8354	18.2842	4.6994	1545137330.2357
14.8344	18.2838	4.7003	1545137330.293
14.8335	18.2826	4.6995	1545137330.3532
14.8332	18.2838	4.6983	1545137330.413
14.8351	18.2841	4.6999	1545137330.4756
14.8354	18.2835	4.6996	1545137330.533
14.8344	18.2832	4.7004	1545137330.5932
14.8335	18.2822	4.6997	1545137330.6532
14.8332	18.2837	4.698	1545137330.7159
14.833	18.2839	4.6972	1545137330.7729
14.8331	18.2849	4.6976	1545137330.8329
14.8307	18.2847	4.6989	1545137330.8932
14.8307	18.2844	4.6987	1545137330.9558
14.8304	18.2848	4.6982	1545137331.0128
14.8331	18.2853	4.7001	1545137331.0733
14.834	18.2841	4.6994	1545137331.1335
14.8336	18.2836	4.6989	1545137331.1928
14.8322	18.2831	4.6999	1545137331.2531
14.8313	18.2841	4.6985	1545137331.3131
14.8337	18.2856	4.7	1545137331.3732
14.8346	18.2844	4.6994	1545137331.4361
14.8337	18.2841	4.7001	1545137331.4931
14.8329	18.2829	4.6993	1545137331.5532
14.8326	18.284	4.6983	1545137331.6135
14.8327	18.2839	4.6987	1545137331.6727
14.8326	18.2841	4.6988	1545137331.733
14.8316	18.2839	4.6996	1545137331.7932
14.8309	18.2833	4.6991	1545137331.8531
14.8306	18.2843	4.6979	1545137331.9127
14.8332	18.2845	4.7	1545137331.9728
14.8339	18.2837	4.6995	1545137332.0332
14.833	18.2834	4.7001	1545137332.0931
14.8324	18.2843	4.6989	1545137332.1567
14.8322	18.2845	4.6983	1545137332.213
14.8344	18.2858	4.6999	1545137332.2727
14.8351	18.2845	4.6993	1545137332.333
14.834	18.2841	4.7001	1545137332.3959
14.8329	18.2829	4.6993	1545137332.453
14.8328	18.2839	4.6983	1545137332.5132
14.8347	18.2843	4.6999	1545137332.5726
14.8352	18.2836	4.6996	1545137332.6356
14.8341	18.2833	4.7004	1545137332.6928
14.8332	18.2822	4.6996	1545137332.7531
14.833	18.2835	4.6983	1545137332.8129
14.8351	18.2844	4.6999	1545137332.8759
14.8357	18.2839	4.6995	1545137332.9329
14.8346	18.2835	4.7004	1545137332.9932
14.8337	18.2824	4.6996	1545137333.0531
14.8333	18.2839	4.698	1545137333.1167
14.8353	18.2841	4.6998	1545137333.1728
14.8357	18.2837	4.6995	1545137333.2332
14.8345	18.2833	4.7004	1545137333.2932
14.8336	18.2822	4.6996	1545137333.3558
14.8333	18.2835	4.6983	1545137333.4129
14.8352	18.2838	4.6999	1545137333.4732
14.8355	18.2826	4.6993	1545137333.5333
14.8352	18.2828	4.6996	1545137333.5931
14.8341	18.2823	4.7005	1545137333.653
14.8327	18.2837	4.6986	1545137333.7131
14.8348	18.2844	4.7001	1545137333.7731
14.8351	18.2848	4.7004	1545137333.8328
14.8348	18.2848	4.7006	1545137333.8928
14.8348	18.2833	4.7	1545137333.9532
14.8344	18.2849	4.6984	1545137334.013
14.836	18.2858	4.6995	1545137334.0767
14.8366	18.2851	4.6991	1545137334.133
14.8353	18.2845	4.7002	1545137334.1931
14.8343	18.2831	4.6993	1545137334.2531
14.834	18.2845	4.6979	1545137334.316
14.8359	18.2847	4.6996	1545137334.3729
14.8362	18.2842	4.6993	1545137334.4329
14.835	18.2838	4.7003	1545137334.4932
14.834	18.2826	4.6995	1545137334.5558
14.8337	18.2838	4.6983	1545137334.6128
14.8335	18.284	4.6972	1545137334.6732
14.833	18.2853	4.6979	1545137334.7332
14.8314	18.285	4.699	1545137334.7959
14.8307	18.2844	4.6985	1545137334.8529
14.8306	18.2847	4.6981	1545137334.9131
14.8331	18.2851	4.7	1545137334.973
14.8339	18.284	4.6994	1545137335.0356
14.8331	18.2838	4.7001	1545137335.0928
14.8322	18.2828	4.6994	1545137335.1528
14.8319	18.2838	4.6983	1545137335.213
14.8343	18.2848	4.6999	1545137335.2759
14.835	18.2841	4.6994	1545137335.3329
14.834	18.2837	4.7002	1545137335.3931
14.8332	18.2827	4.6994	1545137335.4531
14.8328	18.2841	4.6979	1545137335.5159
14.8349	18.2843	4.6998	1545137335.5731
14.8352	18.283	4.6991	1545137335.6332
14.8335	18.2827	4.7002	1545137335.6931
